subtitle,title,url,text,tags,date
,Brainjam Meetup This Friday,https://techcrunch.com/2005/10/03/brainjam-meetup-this-friday/,"Chris Heur has organized a BrainJam meetup in San Francisco this Friday, October 7 from 1-5 pm. The nascent wiki is here . Web 2.0 ends at 5 on Friday , so we’ll drop by for the “after party” that begins at 5:30. The cost? $2.80. :-) Since I spent $2k for Web 2.0, this dollar-cost-averages down my per-event cost for the week to about $1k. Nice.",,2005-10-03 00:00:00
,Ikarma Has Potential To Be Huge,https://techcrunch.com/2005/10/03/ikarma-has-potential-to-be-huge/,"iKarma is an online feedback and reputation system that we’ve been kicking the tires on for a few days. While there are many closed, centralized feedback services that are quite useful (ebay’s feedback, for instance), they are a part of the service they support and cannot be leveraged effectively outside of those services. I think they may be on to something really big here, but in my humble opinion they need to embrace the ideas of open services and open data. If they do that, I can see important third party applications being built on the back of iKarma. I expand on this below under “What it Needs”. You can register for iKarma directly at their site or via an email from someone who would like to write about you. Once you’ve registered you get an initial five-star review from the iKarma team and are encouraged to add contacts and begin writing about people. If they aren’t members, you can invite them. A review consists of a star rating (0-5) and a free-text area. Your overall star rating is averaged among all reviews. If you don’t like a review , you can leave a comment with an explanation or choose to start a more formal challenge process. You can only leave a review for any given member once; however, you can edit all aspects of a review if you change your mind later. The basic service is free and iKarma plans to roll out paid premium services in the future. To see our iKarma profile, click the icon below, or here . iKarma does one thing, reputation, very well. It has a clean and usable interface and no bugs were found. I also like that comments can be edited later on if the author changes her or his mind. eBay has certainty that two parties have done business because they (eBay) close transactions and know who both parties are. A necessary limitation of the iKarma is that they have no idea if someone posting a review actually knows or has transacted with the person they are writing about. iKarma has mitigated this problem somewhat by creating a formal challenge process to any posted review. I really like the point system in eBay. There is no upper limit on total feedback and I believe people use eBay sometimes simply because they want to increase their overall feedback number. In contrast, the only objective measure of your iKarma is an average star rating. After a certain critical mass is built up, another postive review or two will not noticeably affect your score. I think iKarma (for business reasons) should change their system to create a points system similar to eBay. iKarma has an icon that you can include on a website or email (we’ve put one above). However, the icon would be more useful if it also told viewers your total iKarma score. Lastly, and most importantly, there are many new web 2.0 and other online applications that could deeply embrace a third party reputation system like iKarma’s. But for that embrace to happen, they are going to have to open up their data and their APIs and let people create mashups . I’m betting iKarma is hard at work building premium features to generate revenue. If I was running the company, I’d raise capital now (I don’t think they have), stop building premium features and focus entirely on opening up the APIs and data for third party applications. Good things will happen. Paul Williams, Chief Executive Officer Scott Pitchford, President Andrew Mayer, Chief Architect Lori Leach, Creative Director Robert Warren, Marketing and Communications Tyler Pitchford, Special Projects Robert Lieblein, Multimedia Coordinator",,2005-10-03 00:00:00
,Writeboard Launches But Needs Feature Upgrades,https://techcrunch.com/2005/10/02/writeboard-launches-but-needs-feature-upgrades/,"37signals (creators of backpack , basecamp , etc.) launched  Writeboard , an application to build sharable text documents online, today (Jason Fried’s post is here ). It’s a nice collaboration tool, but recently released products such as writely and jotspot live have much richer feature sets. Writeboard, which is free, allows a user to create a new document very quickly, password protect it, and add users who can edit the document. Unlike competitive solutions, you must use a special markup language to format text (no wysiwyg), you cannot upload images, and there is no ajax or other functionality to move content around on the page. It is also a little buggy – comments are not showing up at all on our test page. Frankly, if it wasn’t 37signals, who generally create awesome applications, we would not be profiling it yet. However, our guess is that they will be adding functionality quickly. We are also looking forward to the launch of Chalk . SolutionWatch has posted a thorough review of Writeboard.",37-Signals,2005-10-02 00:00:00
,Zoho Writer – Another Ajax Word Processor,https://techcrunch.com/2005/10/02/zoho-writers-ajax-word-processor/,"We’ve been looking at a lot of Ajax Office applications (see Peter Rip and Richard MacManus on this as well) and other  collaboration tools lately. Quite frankly, it’s many people’s opinion (ours included) that Writely , Jotspot Live , Writeboard , Chalk and others are ultimately addressing the same customer pool – those who want to create, share, and group-edit documents online. Zoho Writer is the newest entrant and is as good as the rest. Think Word + Group Editing + Ajax. It’s a rich ajax application that allows sharing and group editing, and, like Writely, has a great wysiwyg editing interface and excellent image import and manipulation features. In fact, it’s pretty much exactly like Writely, except they do not yet support Word format import/export  or tagging (coming soon). Check out Zoho’s BackPack-like product Zoho Planner too. Can’t wait to see Google’s (rumored) full Ajax suite that is (rumored to be) coming out this year.",zoho,2005-10-02 00:00:00
,Web 2.0 This Week (Sept 25 – Oct 1),https://techcrunch.com/2005/10/02/web-20-this-week-sept-25-oct-1/,"The excitement is building over this week’s upcoming Web 2.0 Conference (October 5-7) in San Francisco. The event is sold out. It’s clear that a number of companies intend to launch this week, and so I expect we’ll be kept quite busy checking them all out. PubSub LinkRank , Skype Video , zvents , Jotspot Live , Rollyo , FilmLoop , Slide , OPML Editor , Goowy (update), CustomScoop , Writeboard , Zoho Writer Richard MacManus summarizes this week’s evolution on the web 2.0 definitional thinking, inlcuding Tim O’Reilly’s important essay on the subject. I also agree with Dave Winer – John Furrier may have said it perfectly in his comment to Om Malik : Stephen Baker says Yahoo will launch blog search this week. Information Week highlights new data released by Forrester Research last week. Ten percent of consumers now  read blogs at least once per week: Via Fred Oliveira on webreakstuff . John Musser creates a great visual matrix of current mashups on Programmable Web. Let’s see how long he can keep it updated before it is simply too complicated to be usable. Great stuff. Dan Farber says Attention Trust ( profile ) is launching a Recorder this week. We’re big supporters of AttentionTrust and it’s ideals. Google is partnering with NASA on all kinds of stuff: The best commentary I’ve seen so far is from Greg Yardley , who writes: :-) Me either. Wired writes about Meetro , the cool new location-aware instant messaging service. We profiled Meetro here . Digg the story here . I wrote about Zoho Writer earlier this evening. It’s very much like Writely , and Zoho has another product out that is very much like 37Signal’s Backpack . An interesting discussion sprang up almost immediately in the comments section, led by Jason Fried at 37Signals and Sam Schillace at Writely. Both comment that TechCrunch loses credibility by writing about companies that largely copy existing applications. Jason writes: Sam writes: These are two individuals that I respect greatly for their contributions to the web and so I do not take their comments lightly. I’m still thinking through what our policies should be in this area…and I appreciate any feedback. In an incredibly romantic moment , Barry asks Yisha to marry him via Ask Jeeves . This may be only slightly better than doing it at a baseball game, but she said yes, so…Congratulations!!!",,2005-10-02 00:00:00
,Customscoop Offers Advanced Prospective Search,https://techcrunch.com/2005/09/30/customscoop-offers-advanced-prospective-search/,"What I like best about CustomScoop ‘s new prospective search/press clippings product is that it is dead simple to use. I spoke to Chip Griffin , CustomScoop’s Chief Innovation Officer and founder, tonight about his new service. Steve Rubel has been testing CustomScoop and wrote about it earlier today . CustomScoop has had a successful high end search/clippings product for five years. Pricing ranges from $300 – $1,500 per month and includes lots of bells and whistles. The CustomScoop Personal product strips out many of those features and enters the market with a free version (allowing one search per account), with a paid version coming soon that allows more searches – the fee will be “substantially less” than the prices charged for their core high end offerings. CustomScoop is more more, and less, than existing prospective search engines like PubSub . More because they monitor sites not covered by existing prospective search engines (including pages without feeds) and because they offer much more tailored searches (language and country filters, more keyword inclusion/exclusion functionality, etc. Less because they search only 25,000 blogs, whereas blog search engines generally hit the entire blogosphere (tens of millions of blogs). However, CustomScoop, like Memeorandum ( profile ), carefully chooses what they consider to be the most important blogs that will supply their customers with pertinent information. In addition to the 25,000 blogs, CustomScoop also monitors U.S. Online News (5,000 sources),  International Online News (2,000 sources), US & EU Government Web Sites (7,000 sources) and Policy Web Sites (1,200 sources). Search results, as they come in, can be viewed via RSS, twice daily emails or on the CustomScoop website. They’ve snuck in some nice ajax to speed up the review of large result sets.",,2005-09-30 00:00:00
,Opml – An Awesome Experiment,https://techcrunch.com/2005/09/29/opml-an-awesome-experiment/,"We’ve been following the evolution of Dave Winer’s OPML Editor for most of this year ( TechCrunch Profile ). We’ve experimented with it, but never fully understood all of the incredible potential that it has to organize and distribute information.. Now we get it . We’ve created a directory, in OPML format, of every TechCrunch company profile. Dave has put the TechCrunch directory up on Scripting News . The directory updates on Scripting News automatically as we update the OPML file. All of our content is therefore available on the Scripting News site. Dave wrote about this last night: This is just a start. We’re working on the taxonomy and interface. But this is an interesting experiment in using OPML to solve real-Web problems. If you’d like assistance in working with OPML, please email us and/or check out OPML.org .",,2005-09-29 00:00:00
,Rollyo Search Launches Today,https://techcrunch.com/2005/09/28/rollyo-search-launches-today/,"Rollyo , which launched today, allows you to create and publish your own search engines, based on websites you decide to include. John Battelle and Steve Rubel wrote about Rollyo earlier today as well. The basic idea? Create customized searches (built on Yahoo search) that include only those sites you want to include. Search those sites for information that you know you can trust. And, see what other’s have created, and leverage those searches as well. To set up (or “roll”) a search, you are asked to name up to 20 websites, pick a category and tag the search. A search can be public or private – public searches are ranked by popularity and listed on the site. You can also share searches with others directly. Once you search, you can also expand the search out to all websites to get additional results. In their About section, Rollyo says: Dave Pell , Founder + Roll Player Angus Durocher, Engineering + Roll Model Dan Cederholm , Designer + CSS Jedi Alex Wright , Zen Master User Experience Architect",Rollyo,2005-09-28 00:00:00
,Filmloop Demo Video,https://techcrunch.com/2005/09/28/filmloop-demo-video/,FilmLoop ( profile ) has a 6 minute video of the founders demo’ing their product on the DEMO website . It looks pretty slick. And a lot like Slide .,,2005-09-28 00:00:00
,Speaking Of Loops: Slide,https://techcrunch.com/2005/09/28/speaking-of-loops-slide/,"Everybody wants to get media distribution done right. Slide and Filmloop both tackle the problem through a desktop application that is constantly updated with media items, scrolling to your hearts content. Contrary to Filmloop that is in closed Beta, Slide is out there and we’ve seen it for ourselves at our last barbecue . I’ll be honest about it and say I saw both applications (Slide and Filmloop) as yet-another set of applications that sit on your desktop taking screen real-estate showing you pictures (by now you’ve figured I don’t use the Dashboard Slideshow widget on my mac, I bet). After seeing slide in action, though, I actually liked it. Slide allows you to subscribe to content feeds by selected publishers or by your friends. This means that slide can become a useful tool on the job if you need to monitor graphical data, or it can be fun with your family if you want to keep watching new pictures from your loved ones. Me, I prefer the first. Initially I thought of a couple of applications, like monitoring webcams, graphical data or watching other kind of dataset that can be expressed through pictures. Then there’s the novelty uses like delivering music to selected people, etc. All in all, even if you don’t like when things take some desktop space, you may find some of Slide’s capabilities interesting enough to give it a try, so go download it and try it for yourself. I almost forgot that there’s now a TechCrunch channel for Slide, so if you want to subscribe to it, click here and the Slide guys will take care of the rest for you. Sadly at the time of this writing there’s no MacOSX version so I can run it on my own machine, but we have it running on our demos machine in the living room. Nicely done!",Slide,2005-09-28 00:00:00
,Jotspot Live – The Perfect Wiki?,https://techcrunch.com/2005/09/27/jotspot-live-the-perfect-wiki/,"JotSpot Live , a JotSpot company, launched today. They’ve created an awesome wiki tool that solves at least two common wiki problems – the specialized markup language and multiple simultaneous users. I love wikis. We have one . They are perfect for group collaboration. But wiki code is different from everything else and while it isn’t difficult, it’s silly to have to use it (note Social Text’s wikiwyg , however, which is a nice wysiwyg editor for wikis). And only one person can edit text at any one time. Jotspot Live solves both of these problems. It also doesn’t require any server software. It’s a dead simple wiki application. With a few feature additions (like link and image support) it will be good enough for most people to use. It’s built with Ruby on Rails and uses Ajax to allow dragging and dropping of text around the screen. Add users by adding their email address. The wiki has presence functionality, meaning it shows you who is live on the page at any time. Multiple users can edit text simultaneously. Abe Fettig , who is one of the people who built JotSpot Live, writes this about it: It’s not perfect. Brian Benzinger (who also writes about JotSpot Live here ) and I are editing a page right now and he’s found a bug that occurs when two users simultaneously  edit text. We also noticed that if one person logs off and then back on, two separate versions of the wiki page seem to run and each person only sees themself as “present”. Other problems: Slow load time, no image support, it doesn’t tell you who written or edited text, there is no page delete function and you can’t uninvite people once they are added. However, all of these bugs/feature adds are easily fixed. Fred Oliveira (TechCrunch editor) wrote a post on webreakstuff about problems with wikis and collaborative software in general in July 2005. He identified many of the problems that JotSpot Live addresses. Free for up to five wiki pages per month. Includes advertising. $5/month for up to 15 pages per month. No ads. $20/month for unlimited pages. No ads. There are no restrictions on functionality or number of users. Joe Kraus, co-founder and CEO Graham Spencer, co-founder and CTO Ben Lutch, Vice President, Operations Ken Norton, Vice President, Products Link Ben Barren , Paul Kedrosky , Reg Cheramy , Media Guerilla",,2005-09-27 00:00:00
,Web 2.0 This Week (September 18-24),https://techcrunch.com/2005/09/26/web-20-this-week-september-18-24/,"We had a terrific turnout for our TechCrunch Meetup on Thursday and look forward to hosting future events regularly (at least monthly). It is wonderful to have so many smart, obsessive people in one house for an evening – the demos were absolutely fantastic and lots of cross-pollination occured throughout the evening. Thank you again to everyone who attended and posted pictures . Too much to fit in the summary this week. Stuff that nearly got in: And last week marked a new Google product of course, the first in…well a week . FilmLoop , Mefeedia , Placeopedia , ObjectGraph , Google Wifi , Feedburner (stats), Truveo , TailRank , Searchfox (update), VideoEgg , Remote Control Mail , Slawesome , Findory (update), Attensa (update). FeedBurner released new operating statistics on their blog on September 20, and  lots  of people  noticed  the  exponential growth . They are now managing 100,000 feeds and over 4 million people subscribe to those feeds. Our comments are here . We congratulate Feedburner on their growth and note that the trend is likely to reflect similar exponential growth in RSS usage across the web. So, congrats to all of us! Tim O’Reilly posts his Web 2.0 Meme Map on Flickr. As we all struggle with defining Web 2.0, visual cues always help. I’m not as excited about this as others, though. Simple is better. We’re not at simple yet. See Richard MacManus , Dan Grossman and others on the Meme Map. Venture Capitalist Dan Grossman, who’s young blog is now on my must-read list, writes a comprehensive and intelligible post describing in detail some of the shortcomings of Ajax. Microsoft announced a massive reorganization last Tuesday. See our detailed analysis here discussing why this is important for Web 2.0 (written by TechCrunch editor Keith Teare). Qumana finishes a survey of bloggers and publishes the results in two parts: Some of the data is surprising – 34% of respondents read 30 or less feeds, and the average blogging time per week hovers around 3-5 hours. Both of these stats are far less than I would expect. Lots of additional stuff there worth noting. Yes, it’s  Web 2.0 and I’m not arguing with you about it . :-) This site may save more relationships than all of the online dating sites combined manage to start.",,2005-09-26 00:00:00
,Pubsub'S List Of Most Influential Blogs,https://techcrunch.com/2005/09/26/pubsubs-linkrank-list-of-most-influential-blogs/,"PubSub ( profile ) has been experimenting with blog stats recently (see their pubstats page). Zachary Rodgers reported earlier today that PubSub has released it’s newest stats tool – a list of the top 1,000 most influential blogs . PubSub also says “LinkRanks is PubSub’s method of measuring the strength, persistence, and vitality of links appearing in over 16 million sources that PubSub monitors.” Robert Scoble says “ Ahh, more fun with blog search ahead! ” The lists includes 15 and 30 day trailing data for each blog, current rank and percentile and a link to site stats ( example – techcrunch).",PubSub,2005-09-26 00:00:00
,Skype Adding Video & Other Features,https://techcrunch.com/2005/09/26/skype-adding-video-other-features/,"Skype released parts of their product roadmap at VON in Boston last week, and screen shots are up at SkypeJournal . Hai, Mark Blue Chinese Brah! Upcoming version 1.5, schedule to be released in October, is to add video and client-side web presence features. Version 1.6, in November, streamlines the client and adds social networking, among other features. Later releases include blog/webmaster tools, PTT, user rewards program, offline IM, shared groups and video mail.",Skype,2005-09-26 00:00:00
,70% Of Techcrunch Readers Use Firefox,https://techcrunch.com/2005/09/26/70-of-techcrunch-readers-use-firefox/,"One of the great features of Measure Map (profiled here and here ) is that it gives you real time stats on almost every aspect of your blog. One of the features I like to check out every once in a while is “Browsers your visitors used today”. Today I noticed that 69% of TechCrunch visitors use Firefox, whereas only 16% used Internet Explorer and 14% used Safari. These numbers vary a bit from day to day, but Firefox always has a commanding lead. Measure Map is still in closed beta but has given me permission to post the image below, grabbed earlier today.",Firefox,2005-09-26 00:00:00
,Zvents Launches Next Week,https://techcrunch.com/2005/09/26/zvents-launches-next-week/,"I had a chance to see a demo of the upcoming Zvents service this evening at the NetService Ventures Group office on Sand Hill Road in Menlo Park. Mark this one down as an ajax showcase. Zvents is a complete events ecosystem, with search, event creation, calendaring, sharing and blogging/webmaster tools (lots of ajax here) for promotion of events and calendars. It looks similar in many respects to EVDB (now eventful ), although the search functionality is clearly a generation further along and it certainly is a very good looking site. zvents opens up next week and will be launching at the Web 2.0 Conference. Peter Caputa wrote a detailed analysis of this space , including eventful and zvents, on PC4Media. Tyler Kovacs Tom Hill Ethan Stock Matt Melmon Paul Martino Allie Williams Tim Harrah Chris Serrano Chris Law Diane Barrera",Zvents,2005-09-26 00:00:00
,Send Voice Messages With Slawesome,https://techcrunch.com/2005/09/25/send-voice-messages-with-slawesome/,"Slawesome , which demo’d at the TechCrunch Meetup last Thursday, is a neat tool for recording and sending voice messages via email. Unlike vemail , slawesome does not require a download. And unlike Springdoo , Slawesome is free. Once you’ve registered, you can record a message of up to 2 minutes and send it to any number of email addresses. A link to the file is included in the email. At this time there is no functionality for downloading the sound file. Messages are archived and can be set to private or public status. This is a young, raw service, but worth trying. Disclaimer, Fred Oliveira , one of the TechCrunch editors (and site designer), worked on Slawesome.",,2005-09-25 00:00:00
,Findory Adds Self-Evolving Feed Reader,https://techcrunch.com/2005/09/25/findory-adds-self-evolving-feed-reader/,"Findory has a first-class personalization engine for blog and other news (see our profile on September 3, 2005). Findory has built up a loyal following in the nearly two years since its launch. However, many users requested the ability to include RSS feeds of their choice directly into their blog and news channels. Greg and Alex just added this functionality , making Findory nearly perfect as a news source and reader. Findory users now have the ability to add feeds directly into Findory – one at a time, via an OPML cut-and-paste or simply by directly importing your feeds from Bloglines, if that is your current reader. You can also import other users’ public Bloglines feeds. Once you’ve imported these feeds, the powerful Findory personalization engine takes over and presents posts to you in a personalized way, based on what you (and community members like you) tend to find interesting. Click on TechCrunch posts a lot, and you’ll start to see lots of new posts from TechCrunch and other blogs on new web 2.0 companies. Findory is squarely attacking the current efforts by Attensa , SearchFox , Personal Bee and others to present your feed information in a more intelligent and useful way. The standard readers quite simply don’t work for power users with 100+ feeds any more – and companies are trying very hard to find ways of sorting through this information for you before you start to read. And unlike Attensa (who hasn’t launched their personalization product yet) and SearchFox (in private beta, although you can get an invite fairly easily), Findory is live and open to everyone. Findory does not support folders, so if you tend to group your feeds that way Findory will not work well for you. If you methodically check your feeds and like knowing what order they are in, you may want to stick to your current reader. But it is very fast, and does group informaiton well according to interests. Inside Google , SEW , BlogHerald , Threadwatch , New Media Hack , RSS Compendium Blog",Findory,2005-09-25 00:00:00
,Attensa Adds Tagging,https://techcrunch.com/2005/09/25/attensa-adds-tagging/,"Attensa , which we profiled on August 29, 2005 , has released  v. 99 of its feed reader for Outlook. The main new feature in the release is support for tagging of feeds, blogs and posts: Attensa is aggresively adding features to compete with other readers and has an excellent product suite. However, some (including Jeff Nolan ) have stopped using Attensa’s Outlook product because of reported difficulties in making these third party applications work with Outlook properly. Attensa also has a new logo . I liked the old one better. :-)",Attensa,2005-09-25 00:00:00
,Remote Control Mail Is A Great Idea,https://techcrunch.com/2005/09/24/remot-control-mail-is-a-great-idea/,"Company:  Remote Control Mail Launched:  Will launch early October Funding : Closing Angel Round Location: Portland, OR (development also in Russia) RemoteControlMail will provide you with a permanent  (snail) mail address, gather all of your incoming mail, scan (the outside), notify you of its existence (with the outside scan), scan the inside if you like (for a fee), and then either forward it to you or shred it, on your command. You can sign up now for RCM. The service will begin working in a couple of weeks. Who would want this? Anyone who moves a lot or maintains multiple residences. Businesses that need a physical mailing presence in another city. People who are concernced about identity theft (everyone should be). Or people who just want more cyber-control over their real world mail. I spoke with the founder and CEO, Ron Wiener, today about RemoteControlMail’s launch a few days ago and got a better understanding of the service. Dealing with real, actual (snail) mail isn’t very much fun. An endless and prodigious trail of junk mail comes through our mailbox (and incidentally, only 17% of it is ultimately recycled). As a country we get over 200 billion pieces of mail a year. Remote Control Mail is the first company to try to solve this problem for us by virtualizing our real-world mail box. Once you register, Remote Control Mail assigns you a permanent mailing address and you can then redirect all or some of your incoming mail to that address. Upon receiving a piece of mail, RCM will scan the outside of the package or envelope and notify you of its existence via email or through the RCM website. You can choose to have the inside of the package scanned, and then either have the item forwarded to you (singly or grouped with other mail), or shredded and recycled. An example of your RCM mailbox: John Smith RCM# 1234 14525 SW Millikan Way Beaverton, OR 97005 Basic pricing is $2.50 per month + $.10 per mail piece and $0.95 per package. RCM charges extra fees for forwarding, scanning ($10.-$.20 per page), shredding ($0.1 per ounce) and archiving. Link Ron Wiener, Founder, Chairman and CEO Michael Miles, P.E., Director of Automation Technology Brett Prochaska, Director of Software Development Len A. Bayles, Chief Utility Player – Engineering David L. Richardson, Director of Operations Jeff Evans, Director of Marketing Link",,2005-09-24 00:00:00
,Successful Meetup Last Night,https://techcrunch.com/2005/09/23/successful-meetup-last-night/,"Thank you to everyone who attended our meetup/bbq last night in Atherton. We are definitely going to do this at least monthly, and we had a number of offers for corporate sponsorships last night to cover food, drinks, etc. in the future. If you have any pictures from last night, please upload them to the wiki picture area (or place a link to buzznet or flickr or wherever you’ve posted them). Also, I see posts by Tara , Ethan , Esteban , Justin Smith , Kevin , Chris Heuer , Ho John Lee , and Saha on the meetup. Thanks for writing! Tara is also tagging her flickr pictures of the event with the tag “techcrunchbbq”. Good idea. I’ll do the same. Pictures: .",,2005-09-23 00:00:00
,Update: Techcrunch Meetup Tomorrow,https://techcrunch.com/2005/09/21/update-techcrunch-meetup-thursday/,"Attendees for the TechCrunch Meetup/BBQ this Thursday, September 22, are starting to roll in. If you are coming, please remember to sign in at the wiki . If you’d like to give a private or public demo, please note that as well on the wiki. See you tomorrow!",,2005-09-21 00:00:00
,Truveo – Video Search,https://techcrunch.com/2005/09/21/truveo-video-search/,"Truveo is a video search engine that beta-launched a few days ago. Jeff Clavier, an investor, writes about Truveo here . If you are looking for video content, this is the place to go. Founded two years ago by a seriously smart team of search experts, Truveo is tackling the very difficult problem of creating metadata from video out of whole cloth – unlike text-based content, it is very difficult to determine context of video and audio content without a human to actually view it (which is error prone and doesn’t scale). Truveo takes an innvoative two step approach to indexing new content. The first step is a straight web crawl to find the videos. The second, more important step, is to create metadata about the content, beyond what is available in transcripts and feeds (most video content has neither). They’ve created a “ visual crawler ” that looks at surrounding content to determine context. The best thing is, this stuff actually works. Try searches for Hurricane Rita and Daily Show . There are advanced search options and preferences that will assist users in finding relevant content. Sadly, the “adult filter” is turned on by default. :-) You can also filter out paid content. The only thing I’d like to see added is RSS feeds for search. Dr. Timothy Tuttle – CEO & Founder Dr. Adam Beguelin – CTO & Founder Dr. Pete Kocks – Senior Architect Link",Truveo,2005-09-21 00:00:00
,Tailrank – A Tool For The Long Tail,https://techcrunch.com/2005/09/21/tailrank-a-tool-for-the-long-tail/,"TailRank just released an alpha product for their new analytics service. My understanding is that it is a personalized search/recommendation/ranking engine for the long tail of blog content. Kevin Burton (co-founder of Rojo ), is TailRank’s founder and writes about the launch on his blog (subscribe to this blog if you haven’t). Kevin will be demo’ing the product at the TechCrunch Meetup tomorrow.",,2005-09-21 00:00:00
,More Searchfox Beta Invitations Available,https://techcrunch.com/2005/09/21/searchfox-more-beta-invitations-available/,"SearchFox ( profile ) just announced the availablility of additional invitations to their beta. If you’d like an invitation to try it out, email “support at searchfox dot com” with your preferred username, and reference code xb17. As you may have read in our profile of SearchFox , we believe they have created a potentially disruptive product in the RSS Aggregator/Reader space. It’s worth testing out if you are interested in how the attention idea can help push relevant content to you.",SearchFox,2005-09-21 00:00:00
,Videoegg Launches,https://techcrunch.com/2005/09/21/videoegg-launches/,"VideoEgg , founded by three Yale graduates, launched at DEMO in Huntington Beach, CA on Monday. Given the light content on their website, my bet is that the folks at VideoEgg have been working quite hard over the last few weeks to get the product ready for release. VideoEgg is a web-based publishing service that allows users to capture video content from virtually any device and format and publish it to the web. Click here for an example featuring Buzz Bruggeman . At first glance, VideoEgg has some really excellent features. A live demo is available on their site, and allows you to drag a video into the viewer to get a taste for how easy it is to use. Flash 8 allows the viewing of videos with enhanced quality. From their launch press release : Lots of interesting information about the service above…and the last paragraph is really interesting. Publishers can easily integrate content directly on their website by simply adding a html snippet. This is something I really like about VideoEgg – it appears that they are really focused on making their product as easy as possible to use. I’ve downloaded their software (which seems to be off the site now) and am digging through a box for my video camera. I’m hoping to get some good content up and indexed on Truveo . DowntheAvenue , VentureVoice (interview with the founders), Buzznovation , Carl Plumer",VideoEgg,2005-09-21 00:00:00
,Google Wifi To Launch,https://techcrunch.com/2005/09/20/google-wifi-to-launch/,"Google will launch a wifi service in the near future. Details are slim, but the buzz is growing. It looks like the basic concept is a secure VPN – you sacrifice having Google see everything you do to ensure that other people on whatever wifi network you are on cannot (wifi sniffing is easy and widespread, and many passwords are transmitted without hashing). Om Malik , GoogleRumors and Tris Hussey write about this. Google has not publicly commented, but there are a number of links referring to the service on the Google website: Is this web 2.0? Nope. But it’s interesting. And with all of Google’s recent product launches, the idea of Google Purge becomes, if possible, even funnier. John Paczkowski , RatcliffeBlog , Dana Blankenhorn , The Stalwart , ebiquity , Peter O’Kelly",Google,2005-09-20 00:00:00
,Mash-Up: Demographics + Google Maps,https://techcrunch.com/2005/09/19/mash-up-demographics-google-maps/,"A couple of days ago I wrote an editorial on our focus in mash-ups, and how we were going to start posting the ones we find the most interesting. So to kick things off, here’s a great project that mashes Demographics information with Google Maps creating an extremely interesting result. Check it out in action by clicking this link . More information is available at AnalyGISs site , but the interesting thing to note is how these mash-ups are great information visualization techniques built around services that otherwise wouldn’t have that ability.",,2005-09-19 00:00:00
,Filmloop!,https://techcrunch.com/2005/09/19/filmloop/,"FilmLoop is a winner. You can quote me on that. There are obvious similarities with Slide , but FilmLoop is different. As noted by Dave Winer this morning (he told me yesterday something cool was launching today), FilmLoop took another step clser to launching, replacing a nondescript “sign up here” page with a full description and demo of their soon to be released product. Full details can be seen in their brochure here . Creating and viewing loops requires a client download. Creation looks to be simple – drag and drop pictures and images into your “loop” (I’m assuming they’ll have an API for this as well). You can send your loop to people (I’m thinking it’s an excellent way to share photos among family members). Public loops can also be searched for and subscribed to from the site. And multiple people can add pictures to a loop. And “With a simple click, frames can open to a zoom view, link to video, audio, ï¬‚ash, or directly to â€œclick to buy” or â€œbid” page on any website. Open to a zoom view, link to video, audio, ï¬‚ash, or directly to â€œclick to buy” or â€œbid” page on any website.” Obviously there is a business angle here as well. FilmLoop will launch for windows only, with a mac version to be released this year. Kyle Mashima Prescott Lee",Filmloop,2005-09-19 00:00:00
,"Mefeedia Named ""Best Of The Web""",https://techcrunch.com/2005/09/19/mefeedia-named-best-of-the-web/,"Peter Van Dijck, author of one of my favourite books on IA (That many of you will probably like: Information Architecture for Designers ), has launched Mefeedia some time ago, and is getting rave reviews about his video aggregator. In fact, the reviews have been so great that it is a part of the “Best of the Web” by BusinessWeek’s editor. If you haven’t seen Mefeedia yet, here’s what they have to say about themselves: Some people have mixed feelings about videoblogging. While some say it will never pick up, others say it’s going to be huge by the end of the year. Personally , I believe it is a fascinating area, and anything that gives more power for people to publish their own video/audio/text materials in a decentralized way is a great thing. We’ll see where it goes. For now, congratulations goes out to Mefeedia for the pick.",,2005-09-19 00:00:00
,Welcome To The New Server,https://techcrunch.com/2005/09/19/welcome-to-the-new-server/,"If you’re a regular at Techcrunch you have probably been wondering why the site has been so slow lately. With the growing number of readers we’ve been having, the site has been getting massive ammounts of traffic and the server we were on wasn’t enough to hold everybody. So, in order to better serve you, we just changed servers and are now feeling much better. The new machine is a Quad Xeon with enough ram to hold everybody and their friends in, and hosted at Dreamhost (affiliate link – click here if you want to visit dreamhost without using our affiliate code) that are really good with keeping their clients informed of the status of things. Plus, they’re super friendly and have a blog in order to be transparent with their clients. So anyway, this isn’t major news. If you’re seeing this news post you’re now looking at the new server and that means you’ll be much better served from now on when it comes to browsing Techcrunch. If you have any problems with the page thought, feel free to email us and let us know. Thank you.",,2005-09-19 00:00:00
